CurrencyKey,CustomerKey,OrderDateKey,OrderQuantity,ProductKey,SalesAmount,TaxAmt,TotalProductCost,UnitPrice
6,11005,20101230,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11005,20130123,1,355,$2319.99,$185.5992,$1265.6195,$2319.99
6,11005,20130123,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11005,20130123,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11005,20130123,1,537,$35,$2.8,$13.09,$35
6,11005,20130502,1,562,$2384.07,$190.7256,$1481.9379,$2384.07
6,11006,20110124,1,346,$3399.99,$271.9992,$1912.1544,$3399.99
6,11006,20121229,1,357,$2319.99,$185.5992,$1265.6195,$2319.99
6,11006,20121229,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11006,20121229,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11006,20130514,1,562,$2384.07,$190.7256,$1481.9379,$2384.07
6,11007,20110109,1,347,$3399.99,$271.9992,$1912.1544,$3399.99
6,11007,20130121,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11007,20130121,1,361,$2294.99,$183.5992,$1251.9813,$2294.99
6,11007,20130121,1,485,$21.98,$1.7584,$8.2205,$21.98
6,11007,20130121,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11007,20130121,1,537,$35,$2.8,$13.09,$35
6,11007,20130319,1,214,$34.99,$2.7992,$13.0863,$34.99
6,11007,20130319,1,564,$2384.07,$190.7256,$1481.9379,$2384.07
6,11008,20110125,1,348,$3374.99,$269.9992,$1898.0944,$3374.99
6,11008,20130103,1,361,$2294.99,$183.5992,$1251.9813,$2294.99
6,11008,20130103,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11008,20130103,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11008,20130103,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11008,20130302,1,214,$34.99,$2.7992,$13.0863,$34.99
6,11008,20130302,1,561,$2384.07,$190.7256,$1481.9379,$2384.07
6,11009,20110127,1,350,$3374.99,$269.9992,$1898.0944,$3374.99
6,11009,20130120,1,359,$2294.99,$183.5992,$1251.9813,$2294.99
6,11009,20130120,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11009,20130509,1,217,$34.99,$2.7992,$13.0863,$34.99
6,11009,20130509,1,575,$2384.07,$190.7256,$1481.9379,$2384.07
6,11010,20110114,1,346,$3399.99,$271.9992,$1912.1544,$3399.99
6,11010,20130111,1,361,$2294.99,$183.5992,$1251.9813,$2294.99
6,11010,20130523,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11010,20130523,1,575,$2384.07,$190.7256,$1481.9379,$2384.07
6,11011,20101230,1,344,$3399.99,$271.9992,$1912.1544,$3399.99
6,11011,20130125,1,361,$2294.99,$183.5992,$1251.9813,$2294.99
6,11011,20130319,1,489,$53.99,$4.3192,$41.5723,$53.99
6,11011,20130319,1,574,$2384.07,$190.7256,$1481.9379,$2384.07
6,11017,20110112,1,350,$3374.99,$269.9992,$1898.0944,$3374.99
6,11017,20130101,1,363,$2294.99,$183.5992,$1251.9813,$2294.99
6,11017,20130101,1,485,$21.98,$1.7584,$8.2205,$21.98
6,11017,20131014,1,569,$742.35,$59.388,$461.4448,$742.35
6,11018,20110117,1,345,$3399.99,$271.9992,$1912.1544,$3399.99
6,11018,20130116,1,353,$2319.99,$185.5992,$1265.6195,$2319.99
6,11018,20130116,1,485,$21.98,$1.7584,$8.2205,$21.98
6,11018,20131024,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11018,20131024,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11018,20131024,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11018,20131024,1,569,$742.35,$59.388,$461.4448,$742.35
6,11025,20110106,1,350,$3374.99,$269.9992,$1898.0944,$3374.99
6,11025,20130120,1,357,$2319.99,$185.5992,$1265.6195,$2319.99
6,11025,20130120,1,472,$63.5,$5.08,$23.749,$63.5
6,11025,20130120,1,485,$21.98,$1.7584,$8.2205,$21.98
6,11025,20131025,1,488,$53.99,$4.3192,$41.5723,$53.99
6,11025,20131025,1,565,$742.35,$59.388,$461.4448,$742.35
6,11026,20110123,1,346,$3399.99,$271.9992,$1912.1544,$3399.99
6,11026,20130327,1,353,$2319.99,$185.5992,$1265.6195,$2319.99
6,11026,20130327,1,467,$24.49,$1.9592,$9.1593,$24.49
6,11026,20130327,1,487,$54.99,$4.3992,$20.5663,$54.99
6,11026,20131015,1,530,$4.99,$0.3992,$1.8663,$4.99
6,11026,20131015,1,541,$28.99,$2.3192,$10.8423,$28.99
6,11026,20131015,1,567,$742.35,$59.388,$461.4448,$742.35
6,11027,20110116,1,347,$3399.99,$271.9992,$1912.1544,$3399.99
6,11027,20130523,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11027,20130523,1,363,$2294.99,$183.5992,$1251.9813,$2294.99
6,11027,20130523,1,487,$54.99,$4.3992,$20.5663,$54.99
6,11027,20130523,1,490,$53.99,$4.3192,$41.5723,$53.99
6,11027,20131024,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11027,20131024,1,530,$4.99,$0.3992,$1.8663,$4.99
6,11027,20131024,1,541,$28.99,$2.3192,$10.8423,$28.99
6,11027,20131024,1,571,$742.35,$59.388,$461.4448,$742.35
6,11028,20110126,1,349,$3374.99,$269.9992,$1898.0944,$3374.99
6,11028,20130513,1,353,$2319.99,$185.5992,$1265.6195,$2319.99
6,11028,20130513,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11028,20130513,1,537,$35,$2.8,$13.09,$35
6,11028,20131007,1,569,$742.35,$59.388,$461.4448,$742.35
6,11029,20110119,1,347,$3399.99,$271.9992,$1912.1544,$3399.99
6,11029,20130501,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11029,20130501,1,353,$2319.99,$185.5992,$1265.6195,$2319.99
6,11029,20130501,1,489,$53.99,$4.3192,$41.5723,$53.99
6,11029,20131111,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11029,20131111,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11029,20131111,1,569,$742.35,$59.388,$461.4448,$742.35
6,11030,20110205,1,344,$3399.99,$271.9992,$1912.1544,$3399.99
6,11030,20130724,1,355,$2319.99,$185.5992,$1265.6195,$2319.99
6,11030,20131109,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11030,20131109,1,566,$742.35,$59.388,$461.4448,$742.35
6,11031,20110201,1,347,$3399.99,$271.9992,$1912.1544,$3399.99
6,11031,20130715,1,357,$2319.99,$185.5992,$1265.6195,$2319.99
6,11031,20130715,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11031,20131113,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11031,20131113,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11031,20131113,1,568,$742.35,$59.388,$461.4448,$742.35
6,11032,20110218,1,348,$3374.99,$269.9992,$1898.0944,$3374.99
6,11032,20130811,1,355,$2319.99,$185.5992,$1265.6195,$2319.99
6,11032,20130811,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11032,20130811,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11032,20130811,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11032,20130811,1,485,$21.98,$1.7584,$8.2205,$21.98
6,11032,20130811,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11032,20130811,1,537,$35,$2.8,$13.09,$35
6,11032,20131108,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11032,20131108,1,570,$742.35,$59.388,$461.4448,$742.35
6,11033,20110215,1,348,$3374.99,$269.9992,$1898.0944,$3374.99
6,11033,20130801,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11033,20130801,1,357,$2319.99,$185.5992,$1265.6195,$2319.99
6,11033,20131105,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11033,20131105,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11033,20131105,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11033,20131105,1,585,$742.35,$59.388,$461.4448,$742.35
6,11034,20110201,1,346,$3399.99,$271.9992,$1912.1544,$3399.99
6,11034,20130806,1,361,$2294.99,$183.5992,$1251.9813,$2294.99
6,11034,20131110,1,489,$53.99,$4.3192,$41.5723,$53.99
6,11034,20131110,1,567,$742.35,$59.388,$461.4448,$742.35
6,11035,20110206,1,348,$3374.99,$269.9992,$1898.0944,$3374.99
6,11035,20130910,1,353,$2319.99,$185.5992,$1265.6195,$2319.99
6,11035,20131115,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11035,20131115,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11035,20131115,1,585,$742.35,$59.388,$461.4448,$742.35
6,11038,20110207,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11038,20130901,1,355,$2319.99,$185.5992,$1265.6195,$2319.99
6,11038,20131112,1,566,$742.35,$59.388,$461.4448,$742.35
6,11039,20110207,1,347,$3399.99,$271.9992,$1912.1544,$3399.99
6,11039,20130920,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11039,20130920,1,355,$2319.99,$185.5992,$1265.6195,$2319.99
6,11039,20130920,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11039,20130920,1,483,$120,$9.6,$44.88,$120
6,11039,20131111,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11039,20131111,1,530,$4.99,$0.3992,$1.8663,$4.99
6,11039,20131111,1,541,$28.99,$2.3192,$10.8423,$28.99
6,11039,20131111,1,572,$742.35,$59.388,$461.4448,$742.35
6,11044,20110228,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11044,20131104,1,363,$2294.99,$183.5992,$1251.9813,$2294.99
6,11044,20131104,1,537,$35,$2.8,$13.09,$35
6,11044,20131108,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11044,20131108,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11044,20131108,1,490,$53.99,$4.3192,$41.5723,$53.99
6,11044,20131108,1,572,$742.35,$59.388,$461.4448,$742.35
6,11045,20130410,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11045,20130410,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11045,20130410,1,535,$24.99,$1.9992,$9.3463,$24.99
6,11045,20131029,1,228,$49.99,$3.9992,$38.4923,$49.99
6,11046,20110206,1,349,$3374.99,$269.9992,$1898.0944,$3374.99
6,11046,20131029,1,214,$34.99,$2.7992,$13.0863,$34.99
6,11046,20131029,1,465,$24.49,$1.9592,$9.1593,$24.49
6,11046,20131029,1,571,$742.35,$59.388,$461.4448,$742.35
6,11046,20131112,1,353,$2319.99,$185.5992,$1265.6195,$2319.99
6,11046,20131112,1,483,$120,$9.6,$44.88,$120
6,11047,20110203,1,345,$3399.99,$271.9992,$1912.1544,$3399.99
6,11047,20131104,1,567,$742.35,$59.388,$461.4448,$742.35
6,11047,20131119,1,357,$2319.99,$185.5992,$1265.6195,$2319.99
6,11047,20131119,1,483,$120,$9.6,$44.88,$120
6,11048,20110210,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11048,20131114,1,484,$7.95,$0.636,$2.9733,$7.95
6,11048,20131114,1,585,$742.35,$59.388,$461.4448,$742.35
6,11048,20131225,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11048,20131225,1,361,$2294.99,$183.5992,$1251.9813,$2294.99
6,11048,20131225,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11048,20131225,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11048,20131225,1,489,$53.99,$4.3192,$41.5723,$53.99
6,11050,20110220,1,350,$3374.99,$269.9992,$1898.0944,$3374.99
6,11050,20130316,1,473,$63.5,$5.08,$23.749,$63.5
6,11050,20130316,1,485,$21.98,$1.7584,$8.2205,$21.98
6,11050,20130316,1,587,$769.49,$61.5592,$419.7784,$769.49
6,11050,20131119,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11050,20131119,1,566,$742.35,$59.388,$461.4448,$742.35
6,11051,20131229,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11051,20131229,1,228,$49.99,$3.9992,$38.4923,$49.99
6,11052,20110217,1,349,$3374.99,$269.9992,$1898.0944,$3374.99
6,11052,20130121,1,363,$2294.99,$183.5992,$1251.9813,$2294.99
6,11052,20130121,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11052,20130121,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11052,20130121,1,537,$35,$2.8,$13.09,$35
6,11052,20130527,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11052,20130527,1,575,$2384.07,$190.7256,$1481.9379,$2384.07
6,11054,20110203,1,344,$3399.99,$271.9992,$1912.1544,$3399.99
6,11054,20130107,1,359,$2294.99,$183.5992,$1251.9813,$2294.99
6,11054,20130107,1,487,$54.99,$4.3992,$20.5663,$54.99
6,11054,20130107,1,488,$53.99,$4.3192,$41.5723,$53.99
6,11054,20130530,1,214,$34.99,$2.7992,$13.0863,$34.99
6,11054,20130530,1,564,$2384.07,$190.7256,$1481.9379,$2384.07
6,11055,20110131,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11055,20130204,1,217,$34.99,$2.7992,$13.0863,$34.99
6,11055,20130204,1,353,$2319.99,$185.5992,$1265.6195,$2319.99
6,11055,20130204,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11055,20130204,1,537,$35,$2.8,$13.09,$35
6,11055,20130607,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11055,20130607,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11055,20130607,1,562,$2384.07,$190.7256,$1481.9379,$2384.07
6,11056,20110226,1,350,$3374.99,$269.9992,$1898.0944,$3374.99
6,11056,20130203,1,353,$2319.99,$185.5992,$1265.6195,$2319.99
6,11056,20130203,1,463,$24.49,$1.9592,$9.1593,$24.49
6,11056,20130203,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11056,20130203,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11056,20130203,1,489,$53.99,$4.3192,$41.5723,$53.99
6,11056,20130531,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11056,20130531,1,562,$2384.07,$190.7256,$1481.9379,$2384.07
6,11057,20110222,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11057,20130127,1,357,$2319.99,$185.5992,$1265.6195,$2319.99
6,11057,20130521,1,482,$8.99,$0.7192,$3.3623,$8.99
6,11057,20130521,1,562,$2384.07,$190.7256,$1481.9379,$2384.07
6,11058,20110309,1,347,$3399.99,$271.9992,$1912.1544,$3399.99
6,11058,20130104,1,355,$2319.99,$185.5992,$1265.6195,$2319.99
6,11058,20130104,1,487,$54.99,$4.3992,$20.5663,$54.99
6,11058,20130604,1,217,$34.99,$2.7992,$13.0863,$34.99
6,11058,20130604,1,488,$53.99,$4.3192,$41.5723,$53.99
6,11058,20130604,1,573,$2384.07,$190.7256,$1481.9379,$2384.07
6,11059,20130218,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11059,20130218,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11059,20130218,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11059,20130218,1,489,$53.99,$4.3192,$41.5723,$53.99
6,11059,20130311,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11059,20130311,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11059,20130316,1,535,$24.99,$1.9992,$9.3463,$24.99
6,11060,20110319,1,345,$3399.99,$271.9992,$1912.1544,$3399.99
6,11060,20130104,1,353,$2319.99,$185.5992,$1265.6195,$2319.99
6,11060,20130625,1,214,$34.99,$2.7992,$13.0863,$34.99
6,11060,20130625,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11060,20130625,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11060,20130625,1,575,$2384.07,$190.7256,$1481.9379,$2384.07
6,11061,20110313,1,348,$3374.99,$269.9992,$1898.0944,$3374.99
6,11061,20121231,1,214,$34.99,$2.7992,$13.0863,$34.99
6,11061,20121231,1,357,$2319.99,$185.5992,$1265.6195,$2319.99
6,11061,20121231,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11061,20121231,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11061,20130614,1,564,$2384.07,$190.7256,$1481.9379,$2384.07
6,11068,20130430,1,467,$24.49,$1.9592,$9.1593,$24.49
6,11068,20130430,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11068,20130430,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11068,20130720,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11068,20130720,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11068,20131008,1,484,$7.95,$0.636,$2.9733,$7.95
6,11068,20131008,1,485,$21.98,$1.7584,$8.2205,$21.98
6,11068,20131008,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11068,20131008,1,535,$24.99,$1.9992,$9.3463,$24.99
6,11069,20110417,1,345,$3399.99,$271.9992,$1912.1544,$3399.99
6,11069,20130126,1,357,$2319.99,$185.5992,$1265.6195,$2319.99
6,11069,20130604,1,561,$2384.07,$190.7256,$1481.9379,$2384.07
6,11070,20110428,1,346,$3399.99,$271.9992,$1912.1544,$3399.99
6,11070,20130109,1,361,$2294.99,$183.5992,$1251.9813,$2294.99
6,11070,20130109,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11070,20130109,1,484,$7.95,$0.636,$2.9733,$7.95
6,11070,20130109,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11070,20130109,1,537,$35,$2.8,$13.09,$35
6,11070,20130626,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11070,20130626,1,530,$4.99,$0.3992,$1.8663,$4.99
6,11070,20130626,1,541,$28.99,$2.3192,$10.8423,$28.99
6,11070,20130626,1,562,$2384.07,$190.7256,$1481.9379,$2384.07
6,11071,20130301,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11071,20130301,1,535,$24.99,$1.9992,$9.3463,$24.99
6,11071,20130318,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11071,20130318,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11071,20131201,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11071,20131201,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11071,20131201,1,488,$53.99,$4.3192,$41.5723,$53.99
6,11072,20110331,1,344,$3399.99,$271.9992,$1912.1544,$3399.99
6,11072,20130109,1,355,$2319.99,$185.5992,$1265.6195,$2319.99
6,11072,20130109,1,485,$21.98,$1.7584,$8.2205,$21.98
6,11072,20130109,1,490,$53.99,$4.3192,$41.5723,$53.99
6,11072,20130615,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11072,20130615,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11072,20130615,1,561,$2384.07,$190.7256,$1481.9379,$2384.07
6,11073,20130323,1,217,$34.99,$2.7992,$13.0863,$34.99
6,11073,20130323,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11073,20130323,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11073,20130323,1,490,$53.99,$4.3192,$41.5723,$53.99
6,11073,20130610,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11073,20130610,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11073,20130610,1,535,$24.99,$1.9992,$9.3463,$24.99
6,11073,20130821,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11073,20130821,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11073,20130821,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11074,20130323,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11074,20130323,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11074,20130323,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11074,20130506,1,480,$2.29,$0.1832,$0.8565,$2.29
6,11074,20130506,1,484,$7.95,$0.636,$2.9733,$7.95
6,11074,20130506,1,535,$24.99,$1.9992,$9.3463,$24.99
6,11074,20130527,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11075,20110428,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11075,20130116,1,363,$2294.99,$183.5992,$1251.9813,$2294.99
6,11075,20130624,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11075,20130624,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11075,20130624,1,574,$2384.07,$190.7256,$1481.9379,$2384.07
6,11076,20110421,1,344,$3399.99,$271.9992,$1912.1544,$3399.99
6,11076,20121231,1,353,$2319.99,$185.5992,$1265.6195,$2319.99
6,11076,20121231,1,487,$54.99,$4.3992,$20.5663,$54.99
6,11076,20130621,1,574,$2384.07,$190.7256,$1481.9379,$2384.07
6,11077,20110415,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11077,20130125,1,357,$2319.99,$185.5992,$1265.6195,$2319.99
6,11077,20130125,1,487,$54.99,$4.3992,$20.5663,$54.99
6,11077,20130612,1,214,$34.99,$2.7992,$13.0863,$34.99
6,11077,20130612,1,576,$2384.07,$190.7256,$1481.9379,$2384.07
6,11079,20130315,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11079,20130831,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11079,20130831,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11079,20130831,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11080,20110410,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11080,20130113,1,357,$2319.99,$185.5992,$1265.6195,$2319.99
6,11080,20130113,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11080,20130113,1,537,$35,$2.8,$13.09,$35
6,11080,20130623,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11080,20130623,1,231,$49.99,$3.9992,$38.4923,$49.99
6,11080,20130623,1,562,$2384.07,$190.7256,$1481.9379,$2384.07
6,11092,20110408,1,348,$3374.99,$269.9992,$1898.0944,$3374.99
6,11092,20130112,1,353,$2319.99,$185.5992,$1265.6195,$2319.99
6,11092,20130112,1,485,$21.98,$1.7584,$8.2205,$21.98
6,11092,20130621,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11092,20130621,1,573,$2384.07,$190.7256,$1481.9379,$2384.07
6,11093,20110407,1,347,$3399.99,$271.9992,$1912.1544,$3399.99
6,11093,20130107,1,222,$34.99,$2.7992,$13.0863,$34.99
6,11093,20130107,1,363,$2294.99,$183.5992,$1251.9813,$2294.99
6,11093,20130107,1,481,$8.99,$0.7192,$3.3623,$8.99
6,11093,20130107,1,485,$21.98,$1.7584,$8.2205,$21.98
6,11093,20130608,1,214,$34.99,$2.7992,$13.0863,$34.99
6,11093,20130608,1,562,$2384.07,$190.7256,$1481.9379,$2384.07
6,11094,20130407,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11094,20130407,1,535,$24.99,$1.9992,$9.3463,$24.99
6,11094,20130821,1,483,$120,$9.6,$44.88,$120
6,11094,20130821,1,484,$7.95,$0.636,$2.9733,$7.95
6,11095,20110401,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11095,20130127,1,359,$2294.99,$183.5992,$1251.9813,$2294.99
6,11095,20130127,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11095,20130127,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11095,20130127,1,489,$53.99,$4.3192,$41.5723,$53.99
6,11095,20130625,1,217,$34.99,$2.7992,$13.0863,$34.99
6,11095,20130625,1,573,$2384.07,$190.7256,$1481.9379,$2384.07
6,11096,20110411,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11096,20130222,1,361,$2294.99,$183.5992,$1251.9813,$2294.99
6,11096,20130730,1,225,$8.99,$0.7192,$6.9223,$8.99
6,11096,20130730,1,564,$2384.07,$190.7256,$1481.9379,$2384.07
6,11097,20110404,1,351,$3374.99,$269.9992,$1898.0944,$3374.99
6,11097,20130316,1,361,$2294.99,$183.5992,$1251.9813,$2294.99
6,11097,20130316,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11097,20130724,1,214,$34.99,$2.7992,$13.0863,$34.99
6,11097,20130724,1,562,$2384.07,$190.7256,$1481.9379,$2384.07
6,11098,20130211,1,528,$4.99,$0.3992,$1.8663,$4.99
6,11098,20130211,1,535,$24.99,$1.9992,$9.3463,$24.99
6,11098,20130809,1,491,$53.99,$4.3192,$41.5723,$53.99
6,11098,20131016,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11099,20110407,1,345,$3399.99,$271.9992,$1912.1544,$3399.99
6,11099,20130306,1,361,$2294.99,$183.5992,$1251.9813,$2294.99
6,11099,20130306,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11099,20130306,1,478,$9.99,$0.7992,$3.7363,$9.99
6,11099,20130306,1,490,$53.99,$4.3192,$41.5723,$53.99
6,11099,20130701,1,477,$4.99,$0.3992,$1.8663,$4.99
6,11099,20130701,1,479,$8.99,$0.7192,$3.3623,$8.99
6,11099,20130701,1,489,$53.99,$4.3192,$41.5723,$53.99
