CurrencyKey,CustomerKey,OrderDateKey,OrderQuantity,ProductKey,SalesAmount,TaxAmt,TotalProductCost,UnitPrice
19,11037,20130120,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11037,20130120,1,478,$9.99,$0.7992,$3.7363,$9.99
19,11037,20130120,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11037,20130120,1,485,$21.98,$1.7584,$8.2205,$21.98
19,11037,20130120,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11037,20130120,1,537,$35,$2.8,$13.09,$35
19,11078,20130215,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11078,20130215,1,467,$24.49,$1.9592,$9.1593,$24.49
19,11078,20130215,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11078,20130307,1,484,$7.95,$0.636,$2.9733,$7.95
19,11078,20130307,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11078,20130311,1,485,$21.98,$1.7584,$8.2205,$21.98
19,11078,20130311,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11078,20130311,1,536,$29.99,$2.3992,$11.2163,$29.99
19,11078,20130312,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11078,20130419,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11078,20130419,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11078,20130419,1,541,$28.99,$2.3192,$10.8423,$28.99
19,11078,20130501,1,537,$35,$2.8,$13.09,$35
19,11078,20130514,1,231,$49.99,$3.9992,$38.4923,$49.99
19,11078,20130514,1,481,$8.99,$0.7192,$3.3623,$8.99
19,11078,20130522,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11078,20130522,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11078,20130523,1,231,$49.99,$3.9992,$38.4923,$49.99
19,11078,20130523,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11078,20130703,1,490,$53.99,$4.3192,$41.5723,$53.99
19,11078,20130716,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11078,20130716,1,486,$159,$12.72,$59.466,$159
19,11078,20130719,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11078,20130719,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11078,20131003,1,474,$69.99,$5.5992,$26.1763,$69.99
19,11078,20131013,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11078,20131013,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11078,20131013,1,538,$21.49,$1.7192,$8.0373,$21.49
19,11078,20131225,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11078,20131225,1,479,$8.99,$0.7192,$3.3623,$8.99
19,11091,20130129,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11091,20130129,1,479,$8.99,$0.7192,$3.3623,$8.99
19,11091,20130208,1,488,$53.99,$4.3192,$41.5723,$53.99
19,11091,20130309,1,463,$24.49,$1.9592,$9.1593,$24.49
19,11091,20130309,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11091,20130309,1,541,$28.99,$2.3192,$10.8423,$28.99
19,11091,20130314,1,484,$7.95,$0.636,$2.9733,$7.95
19,11091,20130314,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11091,20130322,1,231,$49.99,$3.9992,$38.4923,$49.99
19,11091,20130322,1,465,$24.49,$1.9592,$9.1593,$24.49
19,11091,20130403,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11091,20130403,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11091,20130403,1,540,$32.6,$2.608,$12.1924,$32.6
19,11091,20130404,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11091,20130404,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11091,20130404,1,538,$21.49,$1.7192,$8.0373,$21.49
19,11091,20130419,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11091,20130419,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11091,20130426,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11091,20130505,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11091,20130505,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11091,20130604,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11091,20130604,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11091,20130604,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11091,20130605,1,474,$69.99,$5.5992,$26.1763,$69.99
19,11091,20130620,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11091,20130701,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11091,20130701,1,536,$29.99,$2.3992,$11.2163,$29.99
19,11091,20130722,1,225,$8.99,$0.7192,$6.9223,$8.99
19,11091,20130722,1,488,$53.99,$4.3192,$41.5723,$53.99
19,11091,20130722,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11091,20130722,1,540,$32.6,$2.608,$12.1924,$32.6
19,11091,20130803,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11091,20130803,1,228,$49.99,$3.9992,$38.4923,$49.99
19,11091,20130803,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11091,20130803,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11091,20130805,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11091,20130805,1,538,$21.49,$1.7192,$8.0373,$21.49
19,11091,20130818,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11091,20130818,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11091,20130818,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11091,20130911,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11091,20131011,1,467,$24.49,$1.9592,$9.1593,$24.49
19,11091,20131011,1,483,$120,$9.6,$44.88,$120
19,11091,20131028,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11091,20131028,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11091,20131028,1,540,$32.6,$2.608,$12.1924,$32.6
19,11091,20131106,1,537,$35,$2.8,$13.09,$35
19,11091,20131107,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11091,20131107,1,540,$32.6,$2.608,$12.1924,$32.6
19,11091,20131216,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11091,20131216,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11091,20131219,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11091,20131219,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11091,20131221,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11091,20131221,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11131,20131018,1,225,$8.99,$0.7192,$6.9223,$8.99
19,11131,20131018,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11131,20131018,1,478,$9.99,$0.7992,$3.7363,$9.99
19,11131,20131124,1,485,$21.98,$1.7584,$8.2205,$21.98
19,11131,20131124,1,537,$35,$2.8,$13.09,$35
19,11131,20131205,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11131,20131205,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11131,20131222,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11132,20130409,1,361,$2294.99,$183.5992,$1251.9813,$2294.99
19,11132,20130409,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11132,20130409,1,478,$9.99,$0.7992,$3.7363,$9.99
19,11132,20130409,1,485,$21.98,$1.7584,$8.2205,$21.98
19,11132,20130409,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11132,20130409,1,537,$35,$2.8,$13.09,$35
19,11136,20130103,1,359,$2294.99,$183.5992,$1251.9813,$2294.99
19,11136,20130103,1,472,$63.5,$5.08,$23.749,$63.5
19,11136,20130103,1,485,$21.98,$1.7584,$8.2205,$21.98
19,11142,20130213,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11142,20130301,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11142,20130301,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11142,20130301,1,536,$29.99,$2.3992,$11.2163,$29.99
19,11142,20130420,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11142,20130420,1,465,$24.49,$1.9592,$9.1593,$24.49
19,11142,20130422,1,541,$28.99,$2.3192,$10.8423,$28.99
19,11142,20130623,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11142,20130623,1,479,$8.99,$0.7192,$3.3623,$8.99
19,11142,20130623,1,487,$54.99,$4.3992,$20.5663,$54.99
19,11142,20130713,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11142,20130713,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11142,20130713,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11142,20130716,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11142,20130716,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11142,20130809,1,490,$53.99,$4.3192,$41.5723,$53.99
19,11142,20130920,1,463,$24.49,$1.9592,$9.1593,$24.49
19,11142,20130920,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11142,20130921,1,234,$49.99,$3.9992,$38.4923,$49.99
19,11142,20131009,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11142,20131009,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11142,20131009,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11142,20131204,1,463,$24.49,$1.9592,$9.1593,$24.49
19,11142,20131204,1,475,$69.99,$5.5992,$26.1763,$69.99
19,11142,20131211,1,472,$63.5,$5.08,$23.749,$63.5
19,11142,20131211,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11142,20131211,1,538,$21.49,$1.7192,$8.0373,$21.49
19,11142,20131213,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11142,20131213,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11142,20131213,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11142,20131216,1,483,$120,$9.6,$44.88,$120
19,11176,20130202,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11176,20130202,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11176,20130202,1,540,$32.6,$2.608,$12.1924,$32.6
19,11176,20130209,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11176,20130209,1,463,$24.49,$1.9592,$9.1593,$24.49
19,11176,20130210,1,237,$49.99,$3.9992,$38.4923,$49.99
19,11176,20130210,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11176,20130210,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11176,20130210,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11176,20130210,1,538,$21.49,$1.7192,$8.0373,$21.49
19,11176,20130213,1,482,$8.99,$0.7192,$3.3623,$8.99
19,11176,20130213,1,485,$21.98,$1.7584,$8.2205,$21.98
19,11176,20130213,1,537,$35,$2.8,$13.09,$35
19,11176,20130220,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11176,20130301,1,483,$120,$9.6,$44.88,$120
19,11176,20130309,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11176,20130309,1,540,$32.6,$2.608,$12.1924,$32.6
19,11176,20130319,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11176,20130319,1,479,$8.99,$0.7192,$3.3623,$8.99
19,11176,20130405,1,237,$49.99,$3.9992,$38.4923,$49.99
19,11176,20130410,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11176,20130410,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11176,20130410,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11176,20130512,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11176,20130512,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11176,20130512,1,541,$28.99,$2.3192,$10.8423,$28.99
19,11176,20130613,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11176,20130613,1,484,$7.95,$0.636,$2.9733,$7.95
19,11176,20130613,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11176,20130613,1,540,$32.6,$2.608,$12.1924,$32.6
19,11176,20130615,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11176,20130728,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11176,20130728,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11176,20130804,1,467,$24.49,$1.9592,$9.1593,$24.49
19,11176,20130804,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11176,20130816,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11176,20130816,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11176,20130816,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11176,20130904,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11176,20130904,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11176,20130924,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11176,20130928,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11176,20130928,1,536,$29.99,$2.3992,$11.2163,$29.99
19,11176,20131027,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11176,20131027,1,228,$49.99,$3.9992,$38.4923,$49.99
19,11176,20131027,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11176,20131027,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11176,20131029,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11176,20131029,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11176,20131112,1,225,$8.99,$0.7192,$6.9223,$8.99
19,11176,20131112,1,490,$53.99,$4.3192,$41.5723,$53.99
19,11176,20131121,1,538,$21.49,$1.7192,$8.0373,$21.49
19,11185,20130221,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11185,20130221,1,225,$8.99,$0.7192,$6.9223,$8.99
19,11185,20130221,1,237,$49.99,$3.9992,$38.4923,$49.99
19,11185,20130221,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11185,20130221,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11185,20130315,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11185,20130315,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11185,20130315,1,540,$32.6,$2.608,$12.1924,$32.6
19,11185,20130317,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11185,20130317,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11185,20130317,1,536,$29.99,$2.3992,$11.2163,$29.99
19,11185,20130501,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11185,20130501,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11185,20130517,1,479,$8.99,$0.7192,$3.3623,$8.99
19,11185,20130517,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11185,20130517,1,541,$28.99,$2.3192,$10.8423,$28.99
19,11185,20130706,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11185,20130706,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11185,20130706,1,540,$32.6,$2.608,$12.1924,$32.6
19,11185,20130708,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11185,20130708,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11185,20130721,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11185,20130721,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11185,20130730,1,225,$8.99,$0.7192,$6.9223,$8.99
19,11185,20130730,1,488,$53.99,$4.3192,$41.5723,$53.99
19,11185,20130803,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11185,20130803,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11185,20130803,1,479,$8.99,$0.7192,$3.3623,$8.99
19,11185,20130806,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11185,20130806,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11185,20130809,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11185,20130809,1,472,$63.5,$5.08,$23.749,$63.5
19,11185,20130809,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11185,20130811,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11185,20130811,1,465,$24.49,$1.9592,$9.1593,$24.49
19,11185,20130812,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11185,20130812,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11185,20130812,1,540,$32.6,$2.608,$12.1924,$32.6
19,11185,20130822,1,538,$21.49,$1.7192,$8.0373,$21.49
19,11185,20130909,1,484,$7.95,$0.636,$2.9733,$7.95
19,11185,20130909,1,486,$159,$12.72,$59.466,$159
19,11185,20130909,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11185,20130909,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11185,20130925,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11185,20130929,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11185,20130929,1,540,$32.6,$2.608,$12.1924,$32.6
19,11185,20131012,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11185,20131012,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11185,20131012,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11185,20131025,1,475,$69.99,$5.5992,$26.1763,$69.99
19,11185,20131025,1,491,$53.99,$4.3192,$41.5723,$53.99
19,11185,20131028,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11185,20131028,1,484,$7.95,$0.636,$2.9733,$7.95
19,11185,20131028,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11185,20131030,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11185,20131030,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11185,20131030,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11185,20131118,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11185,20131118,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11185,20131119,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11185,20131213,1,228,$49.99,$3.9992,$38.4923,$49.99
19,11200,20130207,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11200,20130207,1,486,$159,$12.72,$59.466,$159
19,11200,20130207,1,540,$32.6,$2.608,$12.1924,$32.6
19,11200,20130221,1,463,$24.49,$1.9592,$9.1593,$24.49
19,11200,20130221,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11200,20130226,1,488,$53.99,$4.3192,$41.5723,$53.99
19,11200,20130226,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11200,20130311,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11200,20130311,1,465,$24.49,$1.9592,$9.1593,$24.49
19,11200,20130314,1,225,$8.99,$0.7192,$6.9223,$8.99
19,11200,20130314,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11200,20130314,1,479,$8.99,$0.7192,$3.3623,$8.99
19,11200,20130323,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11200,20130323,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11200,20130403,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11200,20130403,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11200,20130411,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11200,20130411,1,478,$9.99,$0.7992,$3.7363,$9.99
19,11200,20130411,1,484,$7.95,$0.636,$2.9733,$7.95
19,11200,20130411,1,487,$54.99,$4.3992,$20.5663,$54.99
19,11200,20130430,1,488,$53.99,$4.3192,$41.5723,$53.99
19,11200,20130502,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11200,20130502,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11200,20130502,1,538,$21.49,$1.7192,$8.0373,$21.49
19,11200,20130512,1,537,$35,$2.8,$13.09,$35
19,11200,20130618,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11200,20130621,1,231,$49.99,$3.9992,$38.4923,$49.99
19,11200,20130621,1,467,$24.49,$1.9592,$9.1593,$24.49
19,11200,20130722,1,538,$21.49,$1.7192,$8.0373,$21.49
19,11200,20130728,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11200,20130728,1,540,$32.6,$2.608,$12.1924,$32.6
19,11200,20130802,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11200,20130802,1,228,$49.99,$3.9992,$38.4923,$49.99
19,11200,20130802,1,465,$24.49,$1.9592,$9.1593,$24.49
19,11200,20130815,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11200,20130815,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11200,20130827,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11200,20130827,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11200,20130827,1,541,$28.99,$2.3192,$10.8423,$28.99
19,11200,20130912,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11200,20130912,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11200,20130912,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11200,20130928,1,540,$32.6,$2.608,$12.1924,$32.6
19,11200,20131001,1,231,$49.99,$3.9992,$38.4923,$49.99
19,11200,20131001,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11200,20131001,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11200,20131006,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11200,20131021,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11200,20131108,1,540,$32.6,$2.608,$12.1924,$32.6
19,11200,20131218,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11200,20131218,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11203,20130220,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11203,20130221,1,483,$120,$9.6,$44.88,$120
19,11203,20130325,1,489,$53.99,$4.3192,$41.5723,$53.99
19,11203,20130326,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11203,20130404,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11203,20130404,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11203,20130406,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11203,20130406,1,488,$53.99,$4.3192,$41.5723,$53.99
19,11203,20130411,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11203,20130411,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11203,20130411,1,536,$29.99,$2.3992,$11.2163,$29.99
19,11203,20130624,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11203,20130624,1,483,$120,$9.6,$44.88,$120
19,11203,20130624,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11203,20130624,1,535,$24.99,$1.9992,$9.3463,$24.99
19,11203,20130716,1,475,$69.99,$5.5992,$26.1763,$69.99
19,11203,20130802,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11203,20130802,1,484,$7.95,$0.636,$2.9733,$7.95
19,11203,20130802,1,537,$35,$2.8,$13.09,$35
19,11203,20130923,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11203,20130929,1,234,$49.99,$3.9992,$38.4923,$49.99
19,11203,20130930,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11203,20130930,1,479,$8.99,$0.7192,$3.3623,$8.99
19,11203,20130930,1,491,$53.99,$4.3192,$41.5723,$53.99
19,11203,20131012,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11203,20131012,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11203,20131012,1,541,$28.99,$2.3192,$10.8423,$28.99
19,11203,20131017,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11203,20131017,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11203,20131121,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11203,20131121,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11203,20131211,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11211,20130201,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11211,20130201,1,467,$24.49,$1.9592,$9.1593,$24.49
19,11211,20130201,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11211,20130319,1,489,$53.99,$4.3192,$41.5723,$53.99
19,11211,20130401,1,225,$8.99,$0.7192,$6.9223,$8.99
19,11211,20130401,1,489,$53.99,$4.3192,$41.5723,$53.99
19,11211,20130401,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11211,20130406,1,234,$49.99,$3.9992,$38.4923,$49.99
19,11211,20130406,1,481,$8.99,$0.7192,$3.3623,$8.99
19,11211,20130421,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11211,20130701,1,483,$120,$9.6,$44.88,$120
19,11211,20130714,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11211,20130714,1,537,$35,$2.8,$13.09,$35
19,11211,20130802,1,477,$4.99,$0.3992,$1.8663,$4.99
19,11211,20130802,1,479,$8.99,$0.7192,$3.3623,$8.99
19,11211,20130826,1,217,$34.99,$2.7992,$13.0863,$34.99
19,11211,20130922,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11211,20130922,1,530,$4.99,$0.3992,$1.8663,$4.99
19,11211,20131003,1,214,$34.99,$2.7992,$13.0863,$34.99
19,11211,20131003,1,529,$3.99,$0.3192,$1.4923,$3.99
19,11211,20131003,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11211,20131029,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11211,20131029,1,538,$21.49,$1.7192,$8.0373,$21.49
19,11211,20131110,1,222,$34.99,$2.7992,$13.0863,$34.99
19,11211,20131110,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11211,20131110,1,536,$29.99,$2.3992,$11.2163,$29.99
19,11211,20131113,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11211,20131124,1,480,$2.29,$0.1832,$0.8565,$2.29
19,11211,20131124,1,539,$24.99,$1.9992,$9.3463,$24.99
19,11211,20131201,1,484,$7.95,$0.636,$2.9733,$7.95
19,11211,20131201,1,528,$4.99,$0.3992,$1.8663,$4.99
19,11211,20131201,1,535,$24.99,$1.9992,$9.3463,$24.99
