DateKey,Date,CurrencyKey,AverageRate
20110101,2011-01-01 00:00:00,61,0.106997646051787
20110101,2011-01-01 00:00:00,85,0.266723567694442
20110101,2011-01-01 00:00:00,98,1.62258640272595
20110101,2011-01-01 00:00:00,100,1
20110101,2011-01-01 00:00:00,102,0.00945447669471495
20110101,2011-01-01 00:00:00,103,0.120797748329971
20110102,2011-01-02 00:00:00,3,1
20110102,2011-01-02 00:00:00,6,0.638284291823578
20110102,2011-01-02 00:00:00,14,0.00157170923379175
20110102,2011-01-02 00:00:00,16,0.517625135876598
20110102,2011-01-02 00:00:00,19,0.683060109289618
20110102,2011-01-02 00:00:00,29,0.526925914216461
20110102,2011-01-02 00:00:00,36,1.03050288540808
20110102,2011-01-02 00:00:00,39,0.157099318188959
20110102,2011-01-02 00:00:00,61,0.107123727905731
20110102,2011-01-02 00:00:00,85,0.266616898179007
20110102,2011-01-02 00:00:00,98,1.61681487469685
20110102,2011-01-02 00:00:00,100,1
20110102,2011-01-02 00:00:00,102,0.00942418245217227
20110102,2011-01-02 00:00:00,103,0.120796289137998
20110103,2011-01-03 00:00:00,3,1
20110103,2011-01-03 00:00:00,6,0.639304436772791
20110103,2011-01-03 00:00:00,14,0.00157170923379175
20110103,2011-01-03 00:00:00,16,0.517330574236937
20110103,2011-01-03 00:00:00,19,0.683013455365071
20110103,2011-01-03 00:00:00,29,0.526121955069185
20110103,2011-01-03 00:00:00,36,1.02901831652603
20110103,2011-01-03 00:00:00,39,0.156872588083958
20110103,2011-01-03 00:00:00,61,0.107123727905731
20110103,2011-01-03 00:00:00,85,0.266616898179007
20110103,2011-01-03 00:00:00,98,1.61838485191779
20110103,2011-01-03 00:00:00,100,1
20110103,2011-01-03 00:00:00,102,0.00939672993798158
20110103,2011-01-03 00:00:00,103,0.120796289137998
20110104,2011-01-04 00:00:00,3,1
20110104,2011-01-04 00:00:00,6,0.639181847235539
20110104,2011-01-04 00:00:00,14,0.00157170923379175
20110104,2011-01-04 00:00:00,16,0.517330574236937
20110104,2011-01-04 00:00:00,19,0.683947746392176
20110104,2011-01-04 00:00:00,29,0.52667614683731
20110104,2011-01-04 00:00:00,36,1.03007828594973
20110104,2011-01-04 00:00:00,39,0.157040108043594
20110104,2011-01-04 00:00:00,61,0.107123727905731
20110104,2011-01-04 00:00:00,85,0.266602682022981
20110104,2011-01-04 00:00:00,98,1.61890885543144
20110104,2011-01-04 00:00:00,100,1
20110104,2011-01-04 00:00:00,102,0.00940026320736981
20110104,2011-01-04 00:00:00,103,0.120796289137998
20110105,2011-01-05 00:00:00,3,1
20110105,2011-01-05 00:00:00,6,0.637795777791951
20110105,2011-01-05 00:00:00,14,0.0015713390275517
20110105,2011-01-05 00:00:00,16,0.517330574236937
20110105,2011-01-05 00:00:00,19,0.683854202284073
20110105,2011-01-05 00:00:00,29,0.527287107830214
20110105,2011-01-05 00:00:00,36,1.03124677735382
20110105,2011-01-05 00:00:00,39,0.157220344312554
20110105,2011-01-05 00:00:00,61,0.107238605898123
20110105,2011-01-05 00:00:00,85,0.266616898179007
20110105,2011-01-05 00:00:00,98,1.62048290390536
20110105,2011-01-05 00:00:00,100,1
20110105,2011-01-05 00:00:00,102,0.00945715906941555
20110105,2011-01-05 00:00:00,103,0.120796289137998
20110106,2011-01-06 00:00:00,3,1
20110106,2011-01-06 00:00:00,6,0.63588960956378
20110106,2011-01-06 00:00:00,14,0.00157047506870828
20110106,2011-01-06 00:00:00,16,0.517330574236937
20110106,2011-01-06 00:00:00,19,0.682221312593805
20110106,2011-01-06 00:00:00,29,0.52723150735488
20110106,2011-01-06 00:00:00,36,1.03124677735382
20110106,2011-01-06 00:00:00,39,0.157205514769458
20110106,2011-01-06 00:00:00,61,0.107067527489588
20110106,2011-01-06 00:00:00,85,0.266616898179007
20110106,2011-01-06 00:00:00,98,1.62364020133138
20110106,2011-01-06 00:00:00,100,1
20110106,2011-01-06 00:00:00,102,0.00957212596917775
20110106,2011-01-06 00:00:00,103,0.120797748329971
20110107,2011-01-07 00:00:00,3,1
20110107,2011-01-07 00:00:00,6,0.632511068943706
20110107,2011-01-07 00:00:00,14,0.00156924284032954
20110107,2011-01-07 00:00:00,16,0.518403317781234
20110107,2011-01-07 00:00:00,19,0.681291729118409
20110107,2011-01-07 00:00:00,29,0.523094627818172
20110107,2011-01-07 00:00:00,36,1.0231225700839
20110107,2011-01-07 00:00:00,39,0.155969741870077
20110107,2011-01-07 00:00:00,61,0.107446008380789
20110107,2011-01-07 00:00:00,85,0.266616898179007
20110107,2011-01-07 00:00:00,98,1.61524794055888
20110107,2011-01-07 00:00:00,100,1
20110107,2011-01-07 00:00:00,102,0.00956388676358072
20110107,2011-01-07 00:00:00,103,0.120797748329971
20110108,2011-01-08 00:00:00,3,1
20110108,2011-01-08 00:00:00,6,0.634195839675292
20110108,2011-01-08 00:00:00,14,0.00156862745098039
20110108,2011-01-08 00:00:00,16,0.518161562775273
20110108,2011-01-08 00:00:00,19,0.681245316438449
20110108,2011-01-08 00:00:00,29,0.521050437682368
20110108,2011-01-08 00:00:00,36,1.01916021198532
20110108,2011-01-08 00:00:00,39,0.155361526271634
20110108,2011-01-08 00:00:00,61,0.107411385606874
20110108,2011-01-08 00:00:00,85,0.266616898179007
20110108,2011-01-08 00:00:00,98,1.61238310222509
20110108,2011-01-08 00:00:00,100,1
20110108,2011-01-08 00:00:00,102,0.00957762666411263
20110108,2011-01-08 00:00:00,103,0.121403423576545
20110109,2011-01-09 00:00:00,3,1
20110109,2011-01-09 00:00:00,6,0.636902108145978
20110109,2011-01-09 00:00:00,14,0.00156801254410035
20110109,2011-01-09 00:00:00,16,0.51907604464054
20110109,2011-01-09 00:00:00,19,0.681570338058888
20110109,2011-01-09 00:00:00,29,0.518349574953349
20110109,2011-01-09 00:00:00,36,1.01378751013788
20110109,2011-01-09 00:00:00,39,0.154554727829124
20110109,2011-01-09 00:00:00,61,0.106838748277225
20110109,2011-01-09 00:00:00,85,0.26663111585122
20110109,2011-01-09 00:00:00,98,1.61082474226804
20110109,2011-01-09 00:00:00,100,1
20110109,2011-01-09 00:00:00,102,0.00961630926050582
20110109,2011-01-09 00:00:00,103,0.121403423576545
20110110,2011-01-10 00:00:00,3,1
20110110,2011-01-10 00:00:00,6,0.637511156445238
20110110,2011-01-10 00:00:00,14,0.00156617071260767
20110110,2011-01-10 00:00:00,16,0.519777535214928
20110110,2011-01-10 00:00:00,19,0.681291729118409
20110110,2011-01-10 00:00:00,29,0.519993760074879
20110110,2011-01-10 00:00:00,36,1.01708706265256
20110110,2011-01-10 00:00:00,39,0.15504116342889
20110110,2011-01-10 00:00:00,61,0.106838748277225
20110110,2011-01-10 00:00:00,85,0.266616898179007
20110110,2011-01-10 00:00:00,98,1.60487883164821
20110110,2011-01-10 00:00:00,100,1
20110110,2011-01-10 00:00:00,102,0.00981836033382425
20110110,2011-01-10 00:00:00,103,0.121403423576545
20110111,2011-01-11 00:00:00,3,1
20110111,2011-01-11 00:00:00,6,0.634155621789587
20110111,2011-01-11 00:00:00,14,0.00156617071260767
20110111,2011-01-11 00:00:00,16,0.519777535214928
20110111,2011-01-11 00:00:00,19,0.681059728938228
20110111,2011-01-11 00:00:00,29,0.51907604464054
20110111,2011-01-11 00:00:00,36,1.01533150573662
20110111,2011-01-11 00:00:00,39,0.154765221159501
20110111,2011-01-11 00:00:00,61,0.106838748277225
20110111,2011-01-11 00:00:00,85,0.266616898179007
20110111,2011-01-11 00:00:00,98,1.60539412425751
20110111,2011-01-11 00:00:00,100,1
20110111,2011-01-11 00:00:00,102,0.00975134080936129
20110111,2011-01-11 00:00:00,103,0.121403423576545
20110112,2011-01-12 00:00:00,3,1
20110112,2011-01-12 00:00:00,6,0.636618283677107
20110112,2011-01-12 00:00:00,14,0.00156617071260767
20110112,2011-01-12 00:00:00,16,0.519777535214928
20110112,2011-01-12 00:00:00,19,0.679163270850312
20110112,2011-01-12 00:00:00,29,0.516929439131559
20110112,2011-01-12 00:00:00,36,1.01112234580384
20110112,2011-01-12 00:00:00,39,0.154125951727752
20110112,2011-01-12 00:00:00,61,0.106953015540273
20110112,2011-01-12 00:00:00,85,0.26663111585122
20110112,2011-01-12 00:00:00,98,1.60307790958641
20110112,2011-01-12 00:00:00,100,1
20110112,2011-01-12 00:00:00,102,0.00977230528681716
20110112,2011-01-12 00:00:00,103,0.121403423576545
20110113,2011-01-13 00:00:00,3,1
20110113,2011-01-13 00:00:00,6,0.635283654151579
20110113,2011-01-13 00:00:00,14,0.00156617071260767
20110113,2011-01-13 00:00:00,16,0.519777535214928
20110113,2011-01-13 00:00:00,19,0.678334011667345
20110113,2011-01-13 00:00:00,29,0.515649976795751
20110113,2011-01-13 00:00:00,36,1.00847115772489
20110113,2011-01-13 00:00:00,39,0.153746809753698
20110113,2011-01-13 00:00:00,61,0.106953015540273
20110113,2011-01-13 00:00:00,85,0.26663111585122
20110113,2011-01-13 00:00:00,98,1.59846547314578
20110113,2011-01-13 00:00:00,100,1
20110113,2011-01-13 00:00:00,102,0.00979527867567832
20110113,2011-01-13 00:00:00,103,0.121403423576545
20110114,2011-01-14 00:00:00,3,1
20110114,2011-01-14 00:00:00,6,0.636699350566662
20110114,2011-01-14 00:00:00,14,0.00156617071260767
20110114,2011-01-14 00:00:00,16,0.519777535214928
20110114,2011-01-14 00:00:00,19,0.678241996744438
20110114,2011-01-14 00:00:00,29,0.516049127876974
20110114,2011-01-14 00:00:00,36,1.00928542591845
20110114,2011-01-14 00:00:00,39,0.153867458571187
20110114,2011-01-14 00:00:00,61,0.106953015540273
20110114,2011-01-14 00:00:00,85,0.26663111585122
20110114,2011-01-14 00:00:00,98,1.59948816378759
20110114,2011-01-14 00:00:00,100,1
20110114,2011-01-14 00:00:00,102,0.00977135040062537
20110114,2011-01-14 00:00:00,103,0.121403423576545
20110115,2011-01-15 00:00:00,3,1
20110115,2011-01-15 00:00:00,6,0.63323201621074
20110115,2011-01-15 00:00:00,14,0.00156617071260767
20110115,2011-01-15 00:00:00,16,0.519777535214928
20110115,2011-01-15 00:00:00,19,0.675675675675676
20110115,2011-01-15 00:00:00,29,0.514323921205575
20110115,2011-01-15 00:00:00,36,1.00603621730382
20110115,2011-01-15 00:00:00,39,0.153350713080816
20110115,2011-01-15 00:00:00,61,0.106953015540273
20110115,2011-01-15 00:00:00,85,0.26663111585122
20110115,2011-01-15 00:00:00,98,1.59897665494084
20110115,2011-01-15 00:00:00,100,1
20110115,2011-01-15 00:00:00,102,0.00974943940723408
20110115,2011-01-15 00:00:00,103,0.121403423576545
20110116,2011-01-16 00:00:00,3,1
20110116,2011-01-16 00:00:00,6,0.631991404916893
20110116,2011-01-16 00:00:00,14,0.00156617071260767
20110116,2011-01-16 00:00:00,16,0.519777535214928
20110116,2011-01-16 00:00:00,19,0.675584380489123
20110116,2011-01-16 00:00:00,29,0.512006553683887
20110116,2011-01-16 00:00:00,36,1.00140196274785
20110116,2011-01-16 00:00:00,39,0.152664763445949
20110116,2011-01-16 00:00:00,61,0.106953015540273
20110116,2011-01-16 00:00:00,85,0.26663111585122
20110116,2011-01-16 00:00:00,98,1.60051216389245
20110116,2011-01-16 00:00:00,100,1
20110116,2011-01-16 00:00:00,102,0.00975895384014834
20110116,2011-01-16 00:00:00,103,0.121403423576545
20110117,2011-01-17 00:00:00,3,1
20110117,2011-01-17 00:00:00,6,0.631911532385466
20110117,2011-01-17 00:00:00,14,0.00156617071260767
20110117,2011-01-17 00:00:00,16,0.519777535214928
20110117,2011-01-17 00:00:00,19,0.67462726843419
20110117,2011-01-17 00:00:00,29,0.512321327936882
20110117,2011-01-17 00:00:00,36,1.00200400801603
20110117,2011-01-17 00:00:00,39,0.152753379668525
20110117,2011-01-17 00:00:00,61,0.106953015540273
20110117,2011-01-17 00:00:00,85,0.26663111585122
20110117,2011-01-17 00:00:00,98,1.60051216389245
20110117,2011-01-17 00:00:00,100,1
20110117,2011-01-17 00:00:00,102,0.00972289742343218
20110117,2011-01-17 00:00:00,103,0.121403423576545
20110118,2011-01-18 00:00:00,3,1
20110118,2011-01-18 00:00:00,6,0.632591093117409
20110118,2011-01-18 00:00:00,14,0.00156617071260767
20110118,2011-01-18 00:00:00,16,0.519777535214928
20110118,2011-01-18 00:00:00,19,0.675904021628929
20110118,2011-01-18 00:00:00,29,0.512557662737058
20110118,2011-01-18 00:00:00,36,1.00250626566416
20110118,2011-01-18 00:00:00,39,0.152832755116076
20110118,2011-01-18 00:00:00,61,0.106953015540273
20110118,2011-01-18 00:00:00,85,0.26663111585122
20110118,2011-01-18 00:00:00,98,1.60128102481986
20110118,2011-01-18 00:00:00,100,1
20110118,2011-01-18 00:00:00,102,0.00973662431235091
20110118,2011-01-18 00:00:00,103,0.121403423576545
20110119,2011-01-19 00:00:00,3,1
20110119,2011-01-19 00:00:00,6,0.632911392405063
20110119,2011-01-19 00:00:00,14,0.00156617071260767
20110119,2011-01-19 00:00:00,16,0.519777535214928
20110119,2011-01-19 00:00:00,19,0.675721332522468
20110119,2011-01-19 00:00:00,29,0.518914431010326
20110119,2011-01-19 00:00:00,36,1.01502233049127
20110119,2011-01-19 00:00:00,39,0.154719725217768
20110119,2011-01-19 00:00:00,61,0.106953015540273
20110119,2011-01-19 00:00:00,85,0.26663111585122
20110119,2011-01-19 00:00:00,98,1.61004669135405
20110119,2011-01-19 00:00:00,100,1
20110119,2011-01-19 00:00:00,102,0.00976276481499561
20110119,2011-01-19 00:00:00,103,0.121403423576545
20110120,2011-01-20 00:00:00,3,1
20110120,2011-01-20 00:00:00,6,0.635485510930351
20110120,2011-01-20 00:00:00,14,0.00156617071260767
20110120,2011-01-20 00:00:00,16,0.519777535214928
20110120,2011-01-20 00:00:00,19,0.677966101694915
20110120,2011-01-20 00:00:00,29,0.522793810121288
20110120,2011-01-20 00:00:00,36,1.0225994477963
20110120,2011-01-20 00:00:00,39,0.155882215398045
20110120,2011-01-20 00:00:00,61,0.105653519847014
20110120,2011-01-20 00:00:00,85,0.26663111585122
20110120,2011-01-20 00:00:00,98,1.62364020133138
20110120,2011-01-20 00:00:00,100,1
20110120,2011-01-20 00:00:00,102,0.00972762645914397
20110120,2011-01-20 00:00:00,103,0.121403423576545
20110121,2011-01-21 00:00:00,3,1
20110121,2011-01-21 00:00:00,6,0.637511156445238
20110121,2011-01-21 00:00:00,14,0.00155760837955926
20110121,2011-01-21 00:00:00,16,0.535905680600214
20110121,2011-01-21 00:00:00,19,0.676361176868448
20110121,2011-01-21 00:00:00,29,0.523971705527902
20110121,2011-01-21 00:00:00,36,1.02480016396803
20110121,2011-01-21 00:00:00,39,0.156230471191101
20110121,2011-01-21 00:00:00,61,0.105687018463522
20110121,2011-01-21 00:00:00,85,0.266616898179007
20110121,2011-01-21 00:00:00,98,1.62628069604814
20110121,2011-01-21 00:00:00,100,1
20110121,2011-01-21 00:00:00,102,0.00972620726547683
20110121,2011-01-21 00:00:00,103,0.121403423576545
20110122,2011-01-22 00:00:00,3,1
20110122,2011-01-22 00:00:00,6,0.639018467633715
20110122,2011-01-22 00:00:00,14,0.00155642023346304
20110122,2011-01-22 00:00:00,16,0.535331905781585
20110122,2011-01-22 00:00:00,19,0.677644507691265
20110122,2011-01-22 00:00:00,29,0.522193211488251
20110122,2011-01-22 00:00:00,36,1.02145045965271
20110122,2011-01-22 00:00:00,39,0.155697759509241
20110122,2011-01-22 00:00:00,61,0.105988341282459
20110122,2011-01-22 00:00:00,85,0.266616898179007
20110122,2011-01-22 00:00:00,98,1.62443144899285
20110122,2011-01-22 00:00:00,100,1
20110122,2011-01-22 00:00:00,102,0.00971250971250971
20110122,2011-01-22 00:00:00,103,0.121403423576545
20110123,2011-01-23 00:00:00,3,1.00040016006403
20110123,2011-01-23 00:00:00,6,0.634840020314881
20110123,2011-01-23 00:00:00,14,0.00155581485803189
20110123,2011-01-23 00:00:00,16,0.535905680600214
20110123,2011-01-23 00:00:00,19,0.676635766966642
20110123,2011-01-23 00:00:00,29,0.518914431010326
20110123,2011-01-23 00:00:00,36,1.01502233049127
20110123,2011-01-23 00:00:00,39,0.154719725217768
20110123,2011-01-23 00:00:00,61,0.106242828609069
20110123,2011-01-23 00:00:00,85,0.26663111585122
20110123,2011-01-23 00:00:00,98,1.62311313098523
20110123,2011-01-23 00:00:00,100,1
20110123,2011-01-23 00:00:00,102,0.00976371802382347
20110123,2011-01-23 00:00:00,103,0.121403423576545
20110124,2011-01-24 00:00:00,3,1.00040016006403
20110124,2011-01-24 00:00:00,6,0.634195839675292
20110124,2011-01-24 00:00:00,14,0.00155642023346304
20110124,2011-01-24 00:00:00,16,0.536480686695279
20110124,2011-01-24 00:00:00,19,0.676132521974307
20110124,2011-01-24 00:00:00,29,0.518107870058546
20110124,2011-01-24 00:00:00,36,1.01327388793191
20110124,2011-01-24 00:00:00,39,0.154478326690765
20110124,2011-01-24 00:00:00,61,0.106496272630458
20110124,2011-01-24 00:00:00,85,0.266616898179007
20110124,2011-01-24 00:00:00,98,1.62179695102173
20110124,2011-01-24 00:00:00,100,1
20110124,2011-01-24 00:00:00,102,0.00977039570102589
20110124,2011-01-24 00:00:00,103,0.121403423576545
20110125,2011-01-25 00:00:00,3,1.00040016006403
20110125,2011-01-25 00:00:00,6,0.635202947341676
20110125,2011-01-25 00:00:00,14,0.00155642023346304
20110125,2011-01-25 00:00:00,16,0.536480686695279
20110125,2011-01-25 00:00:00,19,0.676864762420468
20110125,2011-01-25 00:00:00,29,0.518000518000518
20110125,2011-01-25 00:00:00,36,1.01317122593718
20110125,2011-01-25 00:00:00,39,0.154444924939766
20110125,2011-01-25 00:00:00,61,0.106496272630458
20110125,2011-01-25 00:00:00,85,0.266616898179007
20110125,2011-01-25 00:00:00,98,1.62127107652399
20110125,2011-01-25 00:00:00,100,1
20110125,2011-01-25 00:00:00,102,0.00976371802382347
20110125,2011-01-25 00:00:00,103,0.121403423576545
20110126,2011-01-26 00:00:00,3,1.00040016006403
20110126,2011-01-26 00:00:00,6,0.635202947341676
20110126,2011-01-26 00:00:00,14,0.0015552099533437
20110126,2011-01-26 00:00:00,16,0.53850296176629
20110126,2011-01-26 00:00:00,19,0.676041103299081
20110126,2011-01-26 00:00:00,29,0.517678728581043
20110126,2011-01-26 00:00:00,36,1.0124531740407
20110126,2011-01-26 00:00:00,39,0.154354335813293
20110126,2011-01-26 00:00:00,61,0.106192058957831
20110126,2011-01-26 00:00:00,85,0.266616898179007
20110126,2011-01-26 00:00:00,98,1.62337662337662
20110126,2011-01-26 00:00:00,100,1
20110126,2011-01-26 00:00:00,102,0.00973899493572263
20110126,2011-01-26 00:00:00,103,0.121403423576545
20110127,2011-01-27 00:00:00,3,1.00040016006403
20110127,2011-01-27 00:00:00,6,0.635283654151579
20110127,2011-01-27 00:00:00,14,0.0015530364269353
20110127,2011-01-27 00:00:00,16,0.541125541125541
20110127,2011-01-27 00:00:00,19,0.675128274372131
20110127,2011-01-27 00:00:00,29,0.514376832467466
20110127,2011-01-27 00:00:00,36,1.00613743837408
20110127,2011-01-27 00:00:00,39,0.153364824243911
20110127,2011-01-27 00:00:00,61,0.106225899998938
20110127,2011-01-27 00:00:00,85,0.266616898179007
20110127,2011-01-27 00:00:00,98,1.61550888529887
20110127,2011-01-27 00:00:00,100,1
20110127,2011-01-27 00:00:00,102,0.0096749226006192
20110127,2011-01-27 00:00:00,103,0.120781699156944
20110128,2011-01-28 00:00:00,3,1.00040016006403
20110128,2011-01-28 00:00:00,6,0.63500127000254
20110128,2011-01-28 00:00:00,14,0.0015527950310559
20110128,2011-01-28 00:00:00,16,0.539956803455724
20110128,2011-01-28 00:00:00,19,0.673763643713785
20110128,2011-01-28 00:00:00,29,0.513083632632119
20110128,2011-01-28 00:00:00,36,1.00351229302559
20110128,2011-01-28 00:00:00,39,0.152984732123734
20110128,2011-01-28 00:00:00,61,0.106588217738411
20110128,2011-01-28 00:00:00,85,0.266616898179007
20110128,2011-01-28 00:00:00,98,1.6061676839062
20110128,2011-01-28 00:00:00,100,1
20110128,2011-01-28 00:00:00,102,0.00965437343116432
20110128,2011-01-28 00:00:00,103,0.120781699156944
20110129,2011-01-29 00:00:00,3,1.00040016006403
20110129,2011-01-29 00:00:00,6,0.64098455227229
20110129,2011-01-29 00:00:00,14,0.0015527950310559
20110129,2011-01-29 00:00:00,16,0.542740841248304
20110129,2011-01-29 00:00:00,19,0.676498444053579
20110129,2011-01-29 00:00:00,29,0.518672199170124
20110129,2011-01-29 00:00:00,36,1.01440454453236
20110129,2011-01-29 00:00:00,39,0.154645552393913
20110129,2011-01-29 00:00:00,61,0.106780565936999
20110129,2011-01-29 00:00:00,85,0.26663111585122
20110129,2011-01-29 00:00:00,98,1.6134236850597
20110129,2011-01-29 00:00:00,100,1
20110129,2011-01-29 00:00:00,102,0.00970873786407767
20110129,2011-01-29 00:00:00,103,0.120781699156944
20110130,2011-01-30 00:00:00,3,1.00040016006403
20110130,2011-01-30 00:00:00,6,0.642508352608584
20110130,2011-01-30 00:00:00,14,0.00155219247186651
20110130,2011-01-30 00:00:00,16,0.550388023556607
20110130,2011-01-30 00:00:00,19,0.676681553660847
20110130,2011-01-30 00:00:00,29,0.522329589971272
20110130,2011-01-30 00:00:00,36,1.02165917449939
20110130,2011-01-30 00:00:00,39,0.155743832544231
20110130,2011-01-30 00:00:00,61,0.107067527489588
20110130,2011-01-30 00:00:00,85,0.26663111585122
20110130,2011-01-30 00:00:00,98,1.6116035455278
20110130,2011-01-30 00:00:00,100,1
20110130,2011-01-30 00:00:00,102,0.00969932104752667
20110130,2011-01-30 00:00:00,103,0.120781699156944
20110131,2011-01-31 00:00:00,3,1.00040016006403
20110131,2011-01-31 00:00:00,6,0.642508352608584
20110131,2011-01-31 00:00:00,14,0.00155267448179489
20110131,2011-01-31 00:00:00,16,0.552211607487989
20110131,2011-01-31 00:00:00,19,0.677736360555744
20110131,2011-01-31 00:00:00,29,0.515118734868387
20110131,2011-01-31 00:00:00,36,1.00745516824501
20110131,2011-01-31 00:00:00,39,0.153595674745799
20110131,2011-01-31 00:00:00,61,0.107067527489588
20110131,2011-01-31 00:00:00,85,0.266616898179007
20110131,2011-01-31 00:00:00,98,1.60487883164821
20110131,2011-01-31 00:00:00,100,1
20110131,2011-01-31 00:00:00,102,0.00968241673121611
20110131,2011-01-31 00:00:00,103,0.120781699156944
20110201,2011-02-01 00:00:00,3,1.00040016006403
20110201,2011-02-01 00:00:00,6,0.642508352608584
20110201,2011-02-01 00:00:00,14,0.00155267448179489
20110201,2011-02-01 00:00:00,16,0.552211607487989
20110201,2011-02-01 00:00:00,19,0.676727346552074
20110201,2011-02-01 00:00:00,29,0.515463917525773
20110201,2011-02-01 00:00:00,36,1.00816614578082
20110201,2011-02-01 00:00:00,39,0.153685375299686
20110201,2011-02-01 00:00:00,61,0.107067527489588
20110201,2011-02-01 00:00:00,85,0.266616898179007
20110201,2011-02-01 00:00:00,98,1.60565189466924
20110201,2011-02-01 00:00:00,100,1
20110201,2011-02-01 00:00:00,102,0.00969274013763691
20110201,2011-02-01 00:00:00,103,0.120781699156944
20110202,2011-02-02 00:00:00,3,1.00040016006403
20110202,2011-02-02 00:00:00,6,0.641889723345529
20110202,2011-02-02 00:00:00,14,0.00155267448179489
20110202,2011-02-02 00:00:00,16,0.552211607487989
20110202,2011-02-02 00:00:00,19,0.675630024998311
20110202,2011-02-02 00:00:00,29,0.515490489200474
20110202,2011-02-02 00:00:00,36,1.00816614578082
20110202,2011-02-02 00:00:00,39,0.153701910514748
20110202,2011-02-02 00:00:00,61,0.107067527489588
20110202,2011-02-02 00:00:00,85,0.266616898179007
20110202,2011-02-02 00:00:00,98,1.60642570281124
20110202,2011-02-02 00:00:00,100,1
20110202,2011-02-02 00:00:00,102,0.00971722864639005
20110202,2011-02-02 00:00:00,103,0.120781699156944
20110203,2011-02-03 00:00:00,3,1.00040016006403
20110203,2011-02-03 00:00:00,6,0.643045463314256
20110203,2011-02-03 00:00:00,14,0.00155219247186651
20110203,2011-02-03 00:00:00,16,0.547345374931582
20110203,2011-02-03 00:00:00,19,0.675584380489123
20110203,2011-02-03 00:00:00,29,0.516155672550841
20110203,2011-02-03 00:00:00,36,1.00948919846558
20110203,2011-02-03 00:00:00,39,0.153900610985426
20110203,2011-02-03 00:00:00,61,0.107307651035519
20110203,2011-02-03 00:00:00,85,0.266616898179007
20110203,2011-02-03 00:00:00,98,1.60978750804894
20110203,2011-02-03 00:00:00,100,1
20110203,2011-02-03 00:00:00,102,0.00978473581213307
20110203,2011-02-03 00:00:00,103,0.120781699156944
20110204,2011-02-04 00:00:00,3,1.00040016006403
20110204,2011-02-04 00:00:00,6,0.644496004124774
20110204,2011-02-04 00:00:00,14,0.00155036380061763
20110204,2011-02-04 00:00:00,16,0.549148819330038
20110204,2011-02-04 00:00:00,19,0.676956404007582
20110204,2011-02-04 00:00:00,29,0.515410782393568
20110204,2011-02-04 00:00:00,36,1.00806451612903
20110204,2011-02-04 00:00:00,39,0.153668843641952
20110204,2011-02-04 00:00:00,61,0.107330685843083
